tick, healthy cells, infected cells, dead cells, total virus conc., total drug conc., total drug conc. transfer 
263,39985.0,12.0,3.0,9.169109773199752,5.0,0.0
264,39985.0,12.0,3.0,9.192251850558225,5.0,0.0
265,39985.0,12.0,3.0,9.215321582491155,5.0,0.0
266,39985.0,12.0,3.0,9.238388651263481,5.0,0.0
267,39985.0,12.0,3.0,9.261383999905188,5.0,0.0
268,39985.0,12.0,3.0,9.284351576526346,5.0,0.0
269,39985.0,12.0,3.0,9.307299538390723,5.0,0.0
270,39985.0,12.0,3.0,9.330180364406425,5.0,0.0
271,39985.0,12.0,3.0,9.353022343619578,5.0,0.0
272,39985.0,12.0,3.0,9.375844379592921,5.0,0.0
273,39985.0,12.0,3.0,9.398613908053632,5.0,0.0
274,39985.0,12.0,3.0,9.421367296587007,5.0,0.0
275,39985.0,12.0,3.0,9.444049341484654,5.0,0.0
276,39985.0,12.0,3.0,9.466718297029583,5.0,0.0
277,39985.0,12.0,3.0,9.48935212990274,5.0,0.0
278,39985.0,12.0,3.0,9.511911350205805,5.0,0.0
279,39985.0,12.0,3.0,9.534464001584855,5.0,0.0
280,39985.0,12.0,3.0,9.556989542533744,5.0,0.0
281,39985.0,12.0,3.0,9.579472580824591,5.0,0.0
282,39985.0,12.0,3.0,9.601901265154757,5.0,0.0
283,39985.0,12.0,3.0,9.62429511524473,5.0,0.0
284,39985.0,12.0,3.0,9.646661959341932,5.0,0.0
285,39985.0,12.0,3.0,9.668987628873458,5.0,0.0
286,39985.0,12.0,3.0,9.69123932262334,5.0,0.0
287,39985.0,12.0,3.0,9.713486445006945,5.0,0.0
288,39985.0,12.0,3.0,9.735695892321957,5.0,0.0
289,39985.0,12.0,3.0,9.757878988987715,5.0,0.0
290,39985.0,12.0,3.0,9.780012659819615,5.0,0.0
291,39985.0,12.0,3.0,9.802104830853308,5.0,0.0
292,39985.0,12.0,3.0,9.824147212988956,5.0,0.0
293,39985.0,12.0,3.0,9.846185253482044,5.0,0.0
294,39985.0,12.0,3.0,9.868169014439957,5.0,0.0
295,39985.0,12.0,3.0,9.890134088896932,5.0,0.0
296,39985.0,12.0,3.0,9.912053524859722,5.0,0.0
297,39985.0,12.0,3.0,9.93393821718974,5.0,0.0
298,39985.0,12.0,3.0,9.955783075203444,5.0,0.0
299,39985.0,12.0,3.0,9.977600517388284,5.0,0.0
300,39985.0,12.0,3.0,9.999358158098335,5.0,0.0
301,39985.0,12.0,3.0,10.021094238971054,5.0,0.0
302,39985.0,12.0,3.0,10.04281110861335,5.0,0.0
303,39985.0,12.0,3.0,10.064482722302765,5.0,0.0
304,39985.0,12.0,3.0,10.086127916377354,5.0,0.0
305,39985.0,12.0,3.0,10.107735885056956,5.0,0.0
306,39985.0,12.0,3.0,10.129306614399418,5.0,0.0
307,39985.0,12.0,3.0,10.150835259949325,5.0,0.0
308,39985.0,12.0,3.0,10.17231317659965,5.0,0.0
309,39985.0,12.0,3.0,10.19374810565753,5.0,0.0
310,39985.0,12.0,3.0,10.215151656101735,5.0,0.0
311,39985.0,12.0,3.0,10.23651832740114,5.0,0.0
312,39985.0,12.0,3.0,10.257839142407457,5.0,0.0
313,39985.0,12.0,3.0,10.27918942906122,5.0,0.0
314,39985.0,12.0,3.0,10.300458909157232,5.0,0.0
315,39985.0,12.0,3.0,10.32171401080972,5.0,0.0
316,39985.0,12.0,3.0,10.34289898451414,5.0,0.0
317,39985.0,12.0,3.0,10.364072962120245,5.0,0.0
318,39985.0,12.0,3.0,10.385180717244321,5.0,0.0
319,39985.0,12.0,3.0,10.406262310707886,5.0,0.0
320,39985.0,12.0,3.0,10.427322322587498,5.0,0.0
321,39985.0,12.0,3.0,10.448320214062676,5.0,0.0
322,39985.0,12.0,3.0,10.469324070511657,5.0,0.0
323,39985.0,12.0,3.0,10.490289772984266,5.0,0.0
324,39985.0,12.0,3.0,10.511204661374583,5.0,0.0
325,39985.0,12.0,3.0,10.532098163323754,5.0,0.0
326,39985.0,12.0,3.0,10.552958121507148,5.0,0.0
327,39985.0,12.0,3.0,10.573747689119386,5.0,0.0
328,39985.0,12.0,3.0,10.594551097079005,5.0,0.0
329,39985.0,12.0,3.0,10.615301388777054,5.0,0.0
330,39985.0,12.0,3.0,10.635998463659865,5.0,0.0
331,39985.0,12.0,3.0,10.656671270937238,5.0,0.0
332,39985.0,12.0,3.0,10.677297025105153,5.0,0.0
333,39985.0,12.0,3.0,10.697897196132953,5.0,0.0
334,39985.0,12.0,3.0,10.71846398723147,5.0,0.0
335,39985.0,12.0,3.0,10.738987666799718,5.0,0.0
336,39985.0,12.0,3.0,10.7594945895465,5.0,0.0
337,39985.0,12.0,3.0,10.779962287099563,5.0,0.0
338,39985.0,12.0,3.0,10.800403632581137,5.0,0.0
339,39985.0,12.0,3.0,10.820794235937909,5.0,0.0
340,39985.0,12.0,3.0,10.84115632998184,5.0,0.0
341,39985.0,12.0,3.0,10.861465013583159,5.0,0.0
342,39985.0,12.0,3.0,10.881768274339343,5.0,0.0
343,39985.0,12.0,3.0,10.902011404596733,5.0,0.0
344,39985.0,12.0,3.0,10.922240206779554,5.0,0.0
345,39985.0,12.0,3.0,10.942441104260688,5.0,0.0
346,39985.0,12.0,3.0,10.962619590262907,5.0,0.0
347,39985.0,12.0,3.0,10.982750424418558,5.0,0.0
348,39985.0,12.0,3.0,11.0028479951122,5.0,0.0
349,39985.0,12.0,3.0,11.02289435934412,5.0,0.0
350,39985.0,12.0,3.0,11.042931912664907,5.0,0.0
