tick, healthy cells, infected cells, dead cells, total virus conc., total drug conc., total drug conc. transfer 
384,39974.0,22.0,4.0,19.246762082957492,0.0,0.0
385,39973.0,23.0,4.0,19.296459990279313,0.0,0.0
386,39972.0,24.0,4.0,19.349794902095336,0.0,0.0
387,39972.0,24.0,4.0,19.406760744608828,0.0,0.0
388,39972.0,24.0,4.0,19.463631454165228,0.0,0.0
389,39972.0,24.0,4.0,19.520407189636796,0.0,0.0
390,39972.0,24.0,4.0,19.57708810963024,0.0,0.0
391,39972.0,24.0,4.0,19.63367437248702,0.0,0.0
392,39972.0,24.0,4.0,19.690166136285146,0.0,0.0
393,39972.0,24.0,4.0,19.74656355883743,0.0,0.0
394,39971.0,25.0,4.0,19.80286679769424,0.0,0.0
395,39971.0,25.0,4.0,19.862796010141803,0.0,0.0
396,39970.0,26.0,4.0,19.922625140805337,0.0,0.0
397,39970.0,26.0,4.0,19.986074356819984,0.0,0.0
398,39970.0,26.0,4.0,20.049417612644103,0.0,0.0
399,39970.0,26.0,4.0,20.112655085230873,0.0,0.0
400,39970.0,26.0,4.0,20.17578695123872,0.0,0.0
401,39970.0,26.0,4.0,20.238813387030365,0.0,0.0
402,39970.0,26.0,4.0,20.301734568673844,0.0,0.0
403,39970.0,26.0,4.0,20.364550671944073,0.0,0.0
404,39970.0,26.0,4.0,20.42726187232169,0.0,0.0
405,39970.0,26.0,4.0,20.48986834499532,0.0,0.0
406,39970.0,26.0,4.0,20.552370264858975,0.0,0.0
407,39970.0,26.0,4.0,20.614767806516657,0.0,0.0
408,39970.0,26.0,4.0,20.677061144279847,0.0,0.0
409,39970.0,26.0,4.0,20.739250452168935,0.0,0.0
410,39970.0,26.0,4.0,20.801335903913827,0.0,0.0
411,39970.0,26.0,4.0,20.863317672954363,0.0,0.0
412,39970.0,26.0,4.0,20.925195932440303,0.0,0.0
413,39970.0,26.0,4.0,20.986970855233253,0.0,0.0
414,39970.0,26.0,4.0,21.04864261390505,0.0,0.0
415,39970.0,26.0,4.0,21.110211380739802,0.0,0.0
416,39970.0,26.0,4.0,21.17167732773393,0.0,0.0
417,39970.0,26.0,4.0,21.233040626596438,0.0,0.0
418,39970.0,26.0,4.0,21.294301448750208,0.0,0.0
419,39970.0,26.0,4.0,21.35545996533063,0.0,0.0
420,39970.0,26.0,4.0,21.416516347188598,0.0,0.0
421,39970.0,26.0,4.0,21.47747076488885,0.0,0.0
422,39970.0,26.0,4.0,21.538323388711603,0.0,0.0
423,39970.0,26.0,4.0,21.59907438865211,0.0,0.0
424,39970.0,26.0,4.0,21.659723934423237,0.0,0.0
425,39970.0,26.0,4.0,21.72027219545286,0.0,0.0
426,39970.0,26.0,4.0,21.780719340886613,0.0,0.0
427,39970.0,26.0,4.0,21.841065539587277,0.0,0.0
428,39970.0,26.0,4.0,21.901310960135955,0.0,0.0
429,39970.0,26.0,4.0,21.961455770832615,0.0,0.0
430,39970.0,26.0,4.0,22.021500139695362,0.0,0.0
431,39970.0,26.0,4.0,22.081444234462065,0.0,0.0
432,39970.0,26.0,4.0,22.14128822259072,0.0,0.0
433,39970.0,26.0,4.0,22.20103227125898,0.0,0.0
434,39970.0,26.0,4.0,22.260676547365915,0.0,0.0
435,39970.0,26.0,4.0,22.320221217531742,0.0,0.0
436,39969.0,27.0,4.0,22.379666448098614,0.0,0.0
437,39969.0,27.0,4.0,22.442732405130077,0.0,0.0
438,39969.0,27.0,4.0,22.505693042013693,0.0,0.0
439,39969.0,27.0,4.0,22.568548534633475,0.0,0.0
