tick, healthy cells, infected cells, dead cells, total virus conc., total drug conc., total drug conc. transfer 
299,39985.0,12.0,3.0,9.977366937744407,5.0,0.0
300,39985.0,12.0,3.0,9.999130262228475,5.0,0.0
301,39985.0,12.0,3.0,10.020868974660248,5.0,0.0
302,39985.0,12.0,3.0,10.042584473271436,5.0,0.0
303,39985.0,12.0,3.0,10.064246595943263,5.0,0.0
304,39985.0,12.0,3.0,10.085875882293323,5.0,0.0
305,39985.0,12.0,3.0,10.107454212620093,5.0,0.0
306,39985.0,12.0,3.0,10.129023251389413,5.0,0.0
307,39985.0,12.0,3.0,10.150549958921143,5.0,0.0
308,39985.0,12.0,3.0,10.172029065041158,5.0,0.0
309,39985.0,12.0,3.0,10.193474780199933,5.0,0.0
310,39985.0,12.0,3.0,10.214880088779166,5.0,0.0
311,39985.0,12.0,3.0,10.23626581428891,5.0,0.0
312,39985.0,12.0,3.0,10.25760920877623,5.0,0.0
313,39985.0,12.0,3.0,10.27892376255858,5.0,0.0
314,39985.0,12.0,3.0,10.300186122350626,5.0,0.0
315,39985.0,12.0,3.0,10.321413877531496,5.0,0.0
316,39985.0,12.0,3.0,10.342634285857143,5.0,0.0
317,39985.0,12.0,3.0,10.363796697428487,5.0,0.0
318,39985.0,12.0,3.0,10.384914604390314,5.0,0.0
319,39985.0,12.0,3.0,10.406021314914927,5.0,0.0
320,39985.0,12.0,3.0,10.427081759401666,5.0,0.0
321,39985.0,12.0,3.0,10.448124237939163,5.0,0.0
322,39985.0,12.0,3.0,10.469110664432092,5.0,0.0
323,39985.0,12.0,3.0,10.490041357732766,5.0,0.0
324,39985.0,12.0,3.0,10.510929290863004,5.0,0.0
325,39985.0,12.0,3.0,10.531805192140727,5.0,0.0
326,39985.0,12.0,3.0,10.55265412748445,5.0,0.0
327,39985.0,12.0,3.0,10.573441473075427,5.0,0.0
328,39985.0,12.0,3.0,10.594199781434988,5.0,0.0
329,39985.0,12.0,3.0,10.614942632501903,5.0,0.0
330,39985.0,12.0,3.0,10.63565551827887,5.0,0.0
331,39985.0,12.0,3.0,10.656331957245602,5.0,0.0
332,39985.0,12.0,3.0,10.676960030828505,5.0,0.0
333,39985.0,12.0,3.0,10.697591924565012,5.0,0.0
334,39985.0,12.0,3.0,10.71816491010212,5.0,0.0
335,39985.0,12.0,3.0,10.738698382741546,5.0,0.0
336,39985.0,12.0,3.0,10.75920185946026,5.0,0.0
337,39985.0,12.0,3.0,10.779670477087974,5.0,0.0
338,39985.0,12.0,3.0,10.800113181521448,5.0,0.0
339,39985.0,12.0,3.0,10.82047859459692,5.0,0.0
340,39985.0,12.0,3.0,10.840862561506302,5.0,0.0
341,39985.0,12.0,3.0,10.861196639643856,5.0,0.0
342,39985.0,12.0,3.0,10.88149799207288,5.0,0.0
343,39985.0,12.0,3.0,10.901763477839026,5.0,0.0
344,39985.0,12.0,3.0,10.921995668349366,5.0,0.0
345,39985.0,12.0,3.0,10.942172531881656,5.0,0.0
346,39985.0,12.0,3.0,10.962339897229471,5.0,0.0
347,39985.0,12.0,3.0,10.98246989545364,5.0,0.0
348,39985.0,12.0,3.0,11.002592016062914,5.0,0.0
349,39985.0,12.0,3.0,11.02264133107292,5.0,0.0
350,39985.0,12.0,3.0,11.042678719220488,5.0,0.0
351,39985.0,12.0,3.0,11.062692167050466,5.0,0.0
