tick, healthy cells, infected cells, dead cells, total virus conc., total drug conc., total drug conc. transfer 
242,39979.0,18.0,3.0,15.181637811465334,0.0,0.0
243,39979.0,18.0,3.0,15.248997144022704,0.0,0.0
244,39979.0,18.0,3.0,15.316356476580383,0.0,0.0
245,39979.0,18.0,3.0,15.383715809137746,0.0,0.0
246,39979.0,18.0,3.0,15.45107514169519,0.0,0.0
247,39979.0,18.0,3.0,15.518434474252706,0.0,0.0
248,39979.0,18.0,3.0,15.585793806810159,0.0,0.0
249,39979.0,18.0,3.0,15.65315313936751,0.0,0.0
250,39979.0,18.0,3.0,15.720512471925039,0.0,0.0
251,39979.0,18.0,3.0,15.787871804482586,0.0,0.0
252,39979.0,18.0,3.0,15.85523113703991,0.0,0.0
253,39979.0,18.0,3.0,15.922590469597456,0.0,0.0
254,39979.0,18.0,3.0,15.989949802154968,0.0,0.0
255,39979.0,18.0,3.0,16.05730913471237,0.0,0.0
256,39979.0,18.0,3.0,16.12466846726996,0.0,0.0
257,39979.0,18.0,3.0,16.19202779982755,0.0,0.0
258,39978.0,19.0,3.0,16.25938713238482,0.0,0.0
259,39978.0,19.0,3.0,16.330466464942333,0.0,0.0
260,39978.0,19.0,3.0,16.40154579749976,0.0,0.0
261,39978.0,19.0,3.0,16.47262513005717,0.0,0.0
262,39978.0,19.0,3.0,16.543704462614752,0.0,0.0
263,39978.0,19.0,3.0,16.614783795172407,0.0,0.0
264,39978.0,19.0,3.0,16.685863127729775,0.0,0.0
265,39978.0,19.0,3.0,16.756942460287103,0.0,0.0
266,39978.0,19.0,3.0,16.828021792844723,0.0,0.0
267,39978.0,19.0,3.0,16.89910112540207,0.0,0.0
268,39978.0,19.0,3.0,16.970180457959586,0.0,0.0
269,39978.0,18.0,4.0,17.041259790517124,0.0,0.0
270,39978.0,18.0,4.0,17.108619123074465,0.0,0.0
271,39978.0,18.0,4.0,17.175978455631956,0.0,0.0
272,39978.0,18.0,4.0,17.243337788189567,0.0,0.0
273,39978.0,18.0,4.0,17.310697120746735,0.0,0.0
274,39978.0,18.0,4.0,17.378056453304318,0.0,0.0
275,39978.0,18.0,4.0,17.445415785861957,0.0,0.0
276,39978.0,18.0,4.0,17.512775118419064,0.0,0.0
277,39978.0,18.0,4.0,17.58013445097691,0.0,0.0
278,39978.0,18.0,4.0,17.647493783534166,0.0,0.0
279,39978.0,18.0,4.0,17.714853116091845,0.0,0.0
280,39978.0,18.0,4.0,17.782212448649346,0.0,0.0
281,39978.0,18.0,4.0,17.84957178120666,0.0,0.0
282,39978.0,18.0,4.0,17.916931113764157,0.0,0.0
283,39978.0,18.0,4.0,17.984290446321534,0.0,0.0
284,39978.0,18.0,4.0,18.051649778879206,0.0,0.0
285,39978.0,18.0,4.0,18.119009111436586,0.0,0.0
286,39978.0,18.0,4.0,18.18636844399425,0.0,0.0
287,39978.0,18.0,4.0,18.253727776551624,0.0,0.0
288,39978.0,18.0,4.0,18.32108710910891,0.0,0.0
289,39978.0,18.0,4.0,18.388446441666638,0.0,0.0
290,39978.0,18.0,4.0,18.455805774224128,0.0,0.0
291,39978.0,18.0,4.0,18.523165106781484,0.0,0.0
292,39978.0,18.0,4.0,18.590524439338832,0.0,0.0
293,39977.0,19.0,4.0,18.65788377189654,0.0,0.0
294,39977.0,19.0,4.0,18.72896310445388,0.0,0.0
295,39976.0,20.0,4.0,18.800042437011253,0.0,0.0
296,39976.0,20.0,4.0,18.874841769568665,0.0,0.0
297,39976.0,20.0,4.0,18.949641102126286,0.0,0.0
298,39976.0,20.0,4.0,19.024440434683513,0.0,0.0
299,39976.0,20.0,4.0,19.09923976724128,0.0,0.0
300,39976.0,19.0,5.0,19.174039099798712,0.0,0.0
301,39976.0,19.0,5.0,19.245118432356122,0.0,0.0
302,39976.0,19.0,5.0,19.31619776491348,0.0,0.0
303,39976.0,19.0,5.0,19.387277097470967,0.0,0.0
304,39976.0,19.0,5.0,19.458356430028605,0.0,0.0
305,39976.0,19.0,5.0,19.52943576258598,0.0,0.0
306,39976.0,19.0,5.0,19.600515095143425,0.0,0.0
307,39976.0,19.0,5.0,19.67159442770111,0.0,0.0
308,39976.0,19.0,5.0,19.742673760258423,0.0,0.0
309,39976.0,19.0,5.0,19.81375309281595,0.0,0.0
310,39976.0,19.0,5.0,19.884832425373435,0.0,0.0
311,39976.0,19.0,5.0,19.955911757930913,0.0,0.0
312,39976.0,19.0,5.0,20.026991090488345,0.0,0.0
313,39976.0,19.0,5.0,20.098070423045897,0.0,0.0
314,39976.0,19.0,5.0,20.169149755603165,0.0,0.0
315,39976.0,19.0,5.0,20.240229088160632,0.0,0.0
316,39976.0,19.0,5.0,20.311308420718124,0.0,0.0
317,39976.0,19.0,5.0,20.382387753275744,0.0,0.0
318,39976.0,19.0,5.0,20.45346708583315,0.0,0.0
319,39976.0,19.0,5.0,20.524546418390734,0.0,0.0
320,39976.0,19.0,5.0,20.595625750947956,0.0,0.0
321,39976.0,19.0,5.0,20.666705083505533,0.0,0.0
322,39976.0,19.0,5.0,20.73778441606303,0.0,0.0
323,39976.0,19.0,5.0,20.80886374862045,0.0,0.0
324,39976.0,19.0,5.0,20.879943081178094,0.0,0.0
325,39976.0,19.0,5.0,20.951022413735547,0.0,0.0
326,39976.0,19.0,5.0,21.022101746292993,0.0,0.0
327,39976.0,19.0,5.0,21.093181078850364,0.0,0.0
328,39976.0,19.0,5.0,21.164260411407973,0.0,0.0
329,39976.0,19.0,5.0,21.235339743965405,0.0,0.0
330,39976.0,19.0,5.0,21.306419076522964,0.0,0.0
331,39976.0,19.0,5.0,21.377498409080115,0.0,0.0
332,39976.0,19.0,5.0,21.448577741637788,0.0,0.0
333,39976.0,19.0,5.0,21.51965707419519,0.0,0.0
334,39976.0,19.0,5.0,21.59073640675277,0.0,0.0
335,39976.0,19.0,5.0,21.661815739310406,0.0,0.0
336,39976.0,19.0,5.0,21.732895071867677,0.0,0.0
337,39976.0,19.0,5.0,21.8039744044252,0.0,0.0
338,39976.0,19.0,5.0,21.87505373698263,0.0,0.0
339,39976.0,19.0,5.0,21.94613306954018,0.0,0.0
340,39976.0,19.0,5.0,22.017212402097538,0.0,0.0
341,39976.0,19.0,5.0,22.088291734654845,0.0,0.0
342,39976.0,19.0,5.0,22.159371067212604,0.0,0.0
343,39976.0,19.0,5.0,22.23045039976973,0.0,0.0
344,39975.0,20.0,5.0,22.301529732327445,0
